year,datanum,serial,hhwt,gq,us2000c_serialno,pernum,perwt,us2000c_pnum,us2000c_sex,us2000c_age,us2000c_hispan,us2000c_race1,us2000c_marstat,us2000c_educ,us2000c_inctot
2000,4,853577,100,Households under 1970 definition,6959408,1,100,1,2,35,1,1,1,7,840
2000,4,853577,100,Households under 1970 definition,6959408,2,100,2,1,38,23,9,1,6,31800
2000,4,853848,100,Households under 1970 definition,647555,1,100,1,1,26,1,1,1,14,63700
2000,4,853848,100,Households under 1970 definition,647555,2,100,2,2,23,1,1,1,12,0
2000,4,853848,100,Households under 1970 definition,647555,3,100,3,2,4,1,1,5,1,BBBBBBB
2000,4,853848,100,Households under 1970 definition,647555,4,100,4,1,2,1,1,5,0,BBBBBBB
2000,4,853848,100,Households under 1970 definition,647555,5,100,5,1,0,1,1,5,0,BBBBBBB
2000,4,854167,100,Households under 1970 definition,8516700,1,100,1,1,22,2,1,1,2,11200
2000,4,854167,100,Households under 1970 definition,8516700,2,100,2,1,27,2,1,1,1,18300
2000,4,854167,100,Households under 1970 definition,8516700,3,100,3,1,20,1,7,5,7,11500
2000,4,854270,100,Households under 1970 definition,868624,1,100,1,1,56,1,1,3,11,101000
2000,4,854627,100,Households under 1970 definition,6452915,1,100,1,1,30,1,1,1,13,25500
2000,4,854627,100,Households under 1970 definition,6452915,2,100,2,2,25,1,1,1,13,0
2000,4,854627,100,Households under 1970 definition,6452915,3,100,3,2,0,1,1,5,0,BBBBBBB
2000,4,855061,100,Group quarters--Institutions,6422089,1,100,1,1,28,1,2,5,9,8100
2000,4,855242,100,Households under 1970 definition,1993522,1,100,1,1,65,1,1,1,4,43400
2000,4,855242,100,Households under 1970 definition,1993522,2,100,2,2,63,1,1,1,9,640
2000,4,855242,100,Households under 1970 definition,1993522,3,100,3,2,39,1,1,3,11,6900
2000,4,855242,100,Households under 1970 definition,1993522,4,100,4,2,17,1,1,5,6,4900
2000,4,855242,100,Households under 1970 definition,1993522,5,100,5,2,10,1,1,5,2,BBBBBBB
2000,4,855242,100,Households under 1970 definition,1993522,6,100,6,2,6,1,1,5,2,BBBBBBB
2000,4,855334,100,Households under 1970 definition,4250928,1,100,1,1,65,1,1,1,11,27000
2000,4,855334,100,Households under 1970 definition,4250928,2,100,2,2,63,1,1,1,11,20000
2000,4,855431,100,Households under 1970 definition,7016898,1,100,1,1,57,1,1,1,9,55000
2000,4,855431,100,Households under 1970 definition,7016898,2,100,2,2,40,1,1,1,9,35400
2000,4,855668,100,Households under 1970 definition,4013859,1,100,1,1,23,1,1,1,11,30000
2000,4,855668,100,Households under 1970 definition,4013859,2,100,2,2,21,1,1,1,9,0
2000,4,855668,100,Households under 1970 definition,4013859,3,100,3,2,1,1,1,5,0,BBBBBBB
2000,4,855685,100,Households under 1970 definition,4459999,1,100,1,2,21,1,1,5,11,30000
2000,4,855790,100,Households under 1970 definition,8316230,1,100,1,1,30,1,1,5,11,24320
2000,4,855790,100,Households under 1970 definition,8316230,2,100,2,1,33,1,1,5,10,30600
2000,4,855840,100,Households under 1970 definition,50947,1,100,1,1,42,1,1,1,11,76580
2000,4,855840,100,Households under 1970 definition,50947,2,100,2,2,39,1,1,1,11,10000
2000,4,855840,100,Households under 1970 definition,50947,3,100,3,2,10,1,1,5,3,BBBBBBB
2000,4,855840,100,Households under 1970 definition,50947,4,100,4,1,9,1,1,5,2,BBBBBBB
2000,4,855866,100,Households under 1970 definition,579199,1,100,1,2,35,1,1,1,11,11000
2000,4,855866,100,Households under 1970 definition,579199,2,100,2,1,39,1,1,1,11,20100
2000,4,855866,100,Households under 1970 definition,579199,3,100,3,2,14,1,1,5,4,BBBBBBB
2000,4,855866,100,Households under 1970 definition,579199,4,100,4,2,9,1,1,5,2,BBBBBBB
2000,4,855866,100,Households under 1970 definition,579199,5,100,5,1,33,1,1,5,9,37000
2000,4,855930,100,Households under 1970 definition,2366591,1,100,1,1,42,1,1,3,6,23400
2000,4,855930,100,Households under 1970 definition,2366591,2,100,2,2,13,1,1,5,3,BBBBBBB
2000,4,855957,100,Households under 1970 definition,3014429,1,100,1,1,47,1,1,1,10,74000
2000,4,855957,100,Households under 1970 definition,3014429,2,100,2,2,48,1,1,1,9,6000
2000,4,856016,100,Households under 1970 definition,4028159,1,100,1,1,39,1,1,1,13,61600
2000,4,856016,100,Households under 1970 definition,4028159,2,100,2,2,32,1,1,1,10,39000
2000,4,856016,100,Households under 1970 definition,4028159,3,100,3,1,2,1,1,5,0,BBBBBBB
2000,4,856016,100,Households under 1970 definition,4028159,4,100,4,2,0,1,1,5,0,BBBBBBB
2000,4,856033,100,Households under 1970 definition,4449029,1,100,1,2,54,1,1,3,9,14860
2000,4,856033,100,Households under 1970 definition,4449029,2,100,2,2,17,1,1,5,6,1500
2000,4,856033,100,Households under 1970 definition,4449029,3,100,3,2,30,1,1,5,11,24000
2000,4,856033,100,Households under 1970 definition,4449029,4,100,4,1,1,1,1,5,0,BBBBBBB
2000,4,856244,100,Households under 1970 definition,9798553,1,100,1,1,27,1,1,5,9,45000
2000,4,857181,100,Households under 1970 definition,8033974,1,100,1,1,29,1,1,1,11,37300
2000,4,857181,100,Households under 1970 definition,8033974,2,100,2,2,30,1,1,1,12,560
2000,4,857181,100,Households under 1970 definition,8033974,3,100,3,1,7,1,1,5,2,BBBBBBB
2000,4,857181,100,Households under 1970 definition,8033974,4,100,4,2,4,1,1,5,1,BBBBBBB
2000,4,857232,100,Households under 1970 definition,8524612,1,100,1,2,85,1,1,2,11,5200
2000,4,857352,100,Households under 1970 definition,9597128,1,100,1,1,68,1,1,1,9,30100
2000,4,857352,100,Households under 1970 definition,9597128,2,100,2,2,61,1,1,1,6,0
2000,4,857592,100,Households under 1970 definition,2055923,1,100,1,1,35,1,1,1,11,30000
2000,4,857592,100,Households under 1970 definition,2055923,2,100,2,2,32,1,1,1,11,0
2000,4,857616,100,Households under 1970 definition,2321550,1,100,1,1,45,1,1,1,12,29400
2000,4,857616,100,Households under 1970 definition,2321550,2,100,2,2,39,1,1,1,12,19700
2000,4,857616,100,Households under 1970 definition,2321550,3,100,3,2,10,1,1,5,2,BBBBBBB
2000,4,857616,100,Households under 1970 definition,2321550,4,100,4,2,8,1,1,5,2,BBBBBBB
2000,4,857616,100,Households under 1970 definition,2321550,5,100,5,2,6,1,1,5,1,BBBBBBB
2000,4,857616,100,Households under 1970 definition,2321550,6,100,6,2,3,1,1,5,1,BBBBBBB
2000,4,857794,100,Households under 1970 definition,4015047,1,100,1,1,34,1,1,1,9,36000
2000,4,857794,100,Households under 1970 definition,4015047,2,100,2,2,34,1,1,1,11,20000
2000,4,857794,100,Households under 1970 definition,4015047,3,100,3,1,11,1,1,5,3,BBBBBBB
2000,4,857794,100,Households under 1970 definition,4015047,4,100,4,1,10,1,1,5,3,BBBBBBB
2000,4,857794,100,Households under 1970 definition,4015047,5,100,5,1,7,1,1,5,2,BBBBBBB
2000,4,857794,100,Households under 1970 definition,4015047,6,100,6,1,6,1,1,5,2,BBBBBBB
2000,4,858314,100,Households under 1970 definition,9080168,1,100,1,1,42,1,1,1,10,35000
2000,4,858314,100,Households under 1970 definition,9080168,2,100,2,2,31,1,1,1,10,4000
2000,4,858314,100,Households under 1970 definition,9080168,3,100,3,1,2,1,1,5,0,BBBBBBB
2000,4,858315,100,Households under 1970 definition,9082319,1,100,1,1,57,1,1,1,11,52200
2000,4,858315,100,Households under 1970 definition,9082319,2,100,2,2,58,1,9,1,9,26000
2000,4,858315,100,Households under 1970 definition,9082319,3,100,3,1,37,1,9,3,10,88000
2000,4,858315,100,Households under 1970 definition,9082319,4,100,4,1,35,1,5,5,9,2900
2000,4,858315,100,Households under 1970 definition,9082319,5,100,5,2,10,1,1,5,2,BBBBBBB
2000,4,858315,100,Households under 1970 definition,9082319,6,100,6,2,35,1,1,3,10,322800
2000,4,858552,100,Households under 1970 definition,2020903,1,100,1,2,40,1,9,3,12,78500
2000,4,858580,100,Households under 1970 definition,2510170,1,100,1,1,54,1,1,1,12,33000
2000,4,858580,100,Households under 1970 definition,2510170,2,100,2,2,52,1,1,1,9,2300
2000,4,858622,100,Households under 1970 definition,3165850,1,100,1,1,48,1,1,1,15,321460
2000,4,858622,100,Households under 1970 definition,3165850,2,100,2,2,41,1,1,1,12,23000
2000,4,858622,100,Households under 1970 definition,3165850,3,100,3,1,14,1,9,5,4,BBBBBBB
2000,4,858622,100,Households under 1970 definition,3165850,4,100,4,1,14,1,9,5,4,BBBBBBB
2000,4,858622,100,Households under 1970 definition,3165850,5,100,5,2,11,1,9,5,2,BBBBBBB
2000,4,858622,100,Households under 1970 definition,3165850,6,100,6,2,9,1,1,5,2,BBBBBBB
2000,4,858622,100,Households under 1970 definition,3165850,7,100,7,2,6,1,8,5,2,BBBBBBB
2000,4,858685,100,Households under 1970 definition,4234064,1,100,1,1,29,2,8,1,11,9600
2000,4,858686,100,Households under 1970 definition,4256101,1,100,1,2,37,1,1,5,10,35000
2000,4,858959,100,Households under 1970 definition,8281505,1,100,1,1,29,1,1,1,10,38000
2000,4,858959,100,Households under 1970 definition,8281505,2,100,2,2,29,1,1,1,11,22000
2000,4,859006,100,Households under 1970 definition,9032369,1,100,1,1,75,1,1,2,4,19500
2000,4,859484,100,Households under 1970 definition,8981544,1,100,1,1,51,1,1,1,9,68000
2000,4,859484,100,Households under 1970 definition,8981544,2,100,2,2,50,1,1,1,9,0
2000,4,859524,100,Households under 1970 definition,9763790,1,100,1,2,87,1,1,2,5,9200
2000,4,859707,100,Other group quarters,3246414,1,100,1,1,20,1,1,5,11,9000
2000,4,859721,100,Households under 1970 definition,3595229,1,100,1,1,56,1,1,1,9,43300
2000,4,859721,100,Households under 1970 definition,3595229,2,100,2,2,45,1,9,1,9,15000
2000,4,859721,100,Households under 1970 definition,3595229,3,100,3,1,38,1,1,1,10,35000
2000,4,859721,100,Households under 1970 definition,3595229,4,100,4,1,37,1,1,1,9,28000
2000,4,859721,100,Households under 1970 definition,3595229,5,100,5,2,18,1,1,5,8,10500
2000,4,859721,100,Households under 1970 definition,3595229,6,100,6,2,17,1,1,5,8,4600
2000,4,859721,100,Households under 1970 definition,3595229,7,100,7,1,15,1,1,5,6,0
2000,4,859721,100,Households under 1970 definition,3595229,8,100,8,2,11,1,1,5,3,BBBBBBB
2000,4,859721,100,Households under 1970 definition,3595229,9,100,9,1,9,1,1,5,2,BBBBBBB
2000,4,859785,100,Households under 1970 definition,4726568,1,100,1,1,26,1,1,1,12,42000
2000,4,859785,100,Households under 1970 definition,4726568,2,100,2,2,36,1,9,1,12,41000
2000,4,859785,100,Households under 1970 definition,4726568,3,100,3,1,14,1,9,5,4,BBBBBBB
2000,4,859785,100,Households under 1970 definition,4726568,4,100,4,2,12,1,9,5,3,BBBBBBB
2000,4,859785,100,Households under 1970 definition,4726568,5,100,5,1,8,1,9,5,2,BBBBBBB
2000,4,859791,100,Households under 1970 definition,4854861,1,100,1,1,36,1,1,1,10,37000
2000,4,859791,100,Households under 1970 definition,4854861,2,100,2,2,26,1,1,1,10,22000
2000,4,859791,100,Households under 1970 definition,4854861,3,100,3,2,2,1,1,5,0,BBBBBBB
2000,4,859816,100,Households under 1970 definition,5300464,1,100,1,1,50,1,1,1,9,2000
2000,4,859816,100,Households under 1970 definition,5300464,2,100,2,2,40,1,1,1,11,16000
2000,4,859816,100,Households under 1970 definition,5300464,3,100,3,2,20,1,1,5,11,10000
2000,4,859910,100,Households under 1970 definition,7121890,1,100,1,1,34,1,1,1,10,62000
2000,4,859910,100,Households under 1970 definition,7121890,2,100,2,2,34,1,1,1,11,0
2000,4,859910,100,Households under 1970 definition,7121890,3,100,3,1,7,1,1,5,2,BBBBBBB
2000,4,859910,100,Households under 1970 definition,7121890,4,100,4,2,3,1,1,5,1,BBBBBBB
2000,4,860102,100,Households under 1970 definition,465096,1,100,1,1,48,1,1,1,9,29100
2000,4,860102,100,Households under 1970 definition,465096,2,100,2,2,47,1,1,1,9,25600
2000,4,860102,100,Households under 1970 definition,465096,3,100,3,1,13,1,1,5,4,BBBBBBB
2000,4,860277,100,Households under 1970 definition,1834719,1,100,1,1,62,1,1,1,11,68200
2000,4,860277,100,Households under 1970 definition,1834719,2,100,2,2,64,1,1,1,11,9700
2000,4,860410,100,Households under 1970 definition,2976555,1,100,1,1,43,1,1,1,9,37000
2000,4,860410,100,Households under 1970 definition,2976555,2,100,2,2,40,1,1,1,11,11000
2000,4,860410,100,Households under 1970 definition,2976555,3,100,3,2,20,1,1,5,9,2000
2000,4,860410,100,Households under 1970 definition,2976555,4,100,4,2,16,1,1,5,5,3000
2000,4,860634,100,Households under 1970 definition,4882480,1,100,1,1,70,1,1,5,13,139100
2000,4,860675,100,Households under 1970 definition,5178714,1,100,1,2,79,1,1,2,4,12000
2000,4,860772,100,Households under 1970 definition,6076719,1,100,1,1,44,1,1,1,10,40100
2000,4,860772,100,Households under 1970 definition,6076719,2,100,2,2,43,1,1,1,9,8000
2000,4,860772,100,Households under 1970 definition,6076719,3,100,3,1,17,1,1,5,6,6940
2000,4,860772,100,Households under 1970 definition,6076719,4,100,4,1,15,1,1,5,5,4210
2000,4,860772,100,Households under 1970 definition,6076719,5,100,5,1,14,1,1,5,4,BBBBBBB
2000,4,860800,100,Households under 1970 definition,6322283,1,100,1,2,43,1,1,4,11,26800
2000,4,860800,100,Households under 1970 definition,6322283,2,100,2,2,12,1,1,5,3,BBBBBBB
2000,4,860838,100,Households under 1970 definition,6615505,1,100,1,1,50,1,1,1,13,77000
2000,4,860838,100,Households under 1970 definition,6615505,2,100,2,2,52,1,1,1,14,8500
2000,4,860966,100,Households under 1970 definition,7702999,1,100,1,1,54,1,1,1,9,33000
2000,4,860966,100,Households under 1970 definition,7702999,2,100,2,2,52,1,1,1,9,12400
2000,4,860966,100,Households under 1970 definition,7702999,3,100,3,1,17,1,1,5,6,30
2000,4,860966,100,Households under 1970 definition,7702999,4,100,4,2,20,1,1,5,11,4330
2000,4,860982,100,Households under 1970 definition,7803725,1,100,1,1,50,1,1,1,12,74000
2000,4,860982,100,Households under 1970 definition,7803725,2,100,2,2,49,1,1,1,12,22000
2000,4,861023,100,Group quarters--Institutions,8177027,1,100,1,2,79,1,1,5,10,5200
2000,4,861184,100,Other group quarters,9592068,1,100,1,1,88,1,1,1,6,9400
2000,4,861187,100,Households under 1970 definition,9642853,1,100,1,2,60,1,1,3,6,11600
2000,4,861263,100,Households under 1970 definition,742455,1,100,1,1,69,1,1,1,7,18570
2000,4,861263,100,Households under 1970 definition,742455,2,100,2,2,69,1,1,1,7,5870
2000,4,861357,100,Households under 1970 definition,2356042,1,100,1,2,84,1,1,2,6,10000
2000,4,861501,100,Other group quarters,5550976,1,100,1,2,20,1,2,5,11,2010
2000,4,861573,100,Households under 1970 definition,7077407,1,100,1,2,28,3,8,5,10,14800
2000,4,861573,100,Households under 1970 definition,7077407,2,100,2,1,3,3,8,5,2,BBBBBBB
2000,4,861573,100,Households under 1970 definition,7077407,3,100,3,2,10,3,8,5,2,BBBBBBB
2000,4,861712,100,Group quarters--Institutions,9841724,1,100,1,1,37,2,1,1,3,10000
2000,4,861825,100,Households under 1970 definition,626374,1,100,1,1,38,1,1,3,9,23000
2000,4,861937,100,Households under 1970 definition,1250282,1,100,1,2,34,1,1,5,13,27100
2000,4,861945,100,Group quarters--Institutions,1276140,1,100,1,1,21,1,1,1,12,300
2000,4,862227,100,Households under 1970 definition,2892545,1,100,1,1,34,1,1,1,12,33160
2000,4,862227,100,Households under 1970 definition,2892545,2,100,2,2,38,1,1,1,9,16920
2000,4,862227,100,Households under 1970 definition,2892545,3,100,3,1,1,1,1,5,0,BBBBBBB
2000,4,862264,100,Other group quarters,3102013,1,100,1,2,19,1,1,4,11,10000
2000,4,862393,100,Households under 1970 definition,3861641,1,100,1,1,33,1,1,1,8,43000
2000,4,862393,100,Households under 1970 definition,3861641,2,100,2,2,27,1,1,1,9,12500
2000,4,862393,100,Households under 1970 definition,3861641,3,100,3,2,4,1,1,5,1,BBBBBBB
2000,4,862393,100,Households under 1970 definition,3861641,4,100,4,1,0,1,1,5,0,BBBBBBB
2000,4,862399,100,Households under 1970 definition,3920863,1,100,1,1,44,1,1,1,15,327200
2000,4,862399,100,Households under 1970 definition,3920863,2,100,2,2,40,1,1,1,11,2000
2000,4,862399,100,Households under 1970 definition,3920863,3,100,3,1,14,1,1,5,3,BBBBBBB
2000,4,862399,100,Households under 1970 definition,3920863,4,100,4,1,10,1,1,5,2,BBBBBBB
2000,4,862459,100,Households under 1970 definition,4249756,1,100,1,1,49,1,1,1,13,67000
2000,4,862459,100,Households under 1970 definition,4249756,2,100,2,2,47,1,1,1,13,17300
2000,4,862459,100,Households under 1970 definition,4249756,3,100,3,2,16,1,1,5,6,1200
2000,4,862477,100,Households under 1970 definition,4355532,1,100,1,1,30,1,1,5,9,20990
2000,4,862477,100,Households under 1970 definition,4355532,2,100,2,2,31,1,1,5,9,20400
2000,4,862521,100,Households under 1970 definition,4618205,1,100,1,1,51,1,3,3,9,29000
2000,4,862521,100,Households under 1970 definition,4618205,2,100,2,2,11,1,3,5,3,BBBBBBB
2000,4,862521,100,Households under 1970 definition,4618205,3,100,3,1,42,1,3,5,9,30000
2000,4,862670,100,Group quarters--Institutions,5459140,1,100,1,1,93,1,1,2,11,11010
2000,4,862900,100,Other group quarters,6718929,1,100,1,2,18,1,2,5,7,5000
2000,4,862920,100,Households under 1970 definition,6860648,1,100,1,1,55,1,1,5,9,16000
2000,4,862926,100,Households under 1970 definition,6909252,1,100,1,1,41,1,1,1,9,40300
2000,4,862926,100,Households under 1970 definition,6909252,2,100,2,2,35,1,1,1,9,2300
2000,4,862926,100,Households under 1970 definition,6909252,3,100,3,1,11,1,1,5,3,BBBBBBB
2000,4,862926,100,Households under 1970 definition,6909252,4,100,4,1,6,1,1,5,2,BBBBBBB
2000,4,863155,100,Households under 1970 definition,8114398,1,100,1,1,34,1,1,1,12,40000
2000,4,863155,100,Households under 1970 definition,8114398,2,100,2,2,30,1,1,1,9,29000
2000,4,863155,100,Households under 1970 definition,8114398,3,100,3,2,0,1,1,5,0,BBBBBBB
2000,4,863158,100,Households under 1970 definition,8118979,1,100,1,1,37,1,1,5,13,48500
2000,4,863178,100,Households under 1970 definition,8233037,1,100,1,1,61,1,1,2,9,22600
2000,4,863235,100,Group quarters--Institutions,8580121,1,100,1,1,39,1,1,4,5,27800
2000,4,863395,100,Other group quarters,9537996,1,100,1,1,19,1,1,5,10,17600
2000,4,863570,100,Households under 1970 definition,1827559,1,100,1,1,50,1,1,3,13,99800
2000,4,863574,100,Households under 1970 definition,1986949,1,100,1,2,24,1,1,5,13,44000
2000,4,863637,100,Households under 1970 definition,3200939,1,100,1,2,26,1,1,4,11,-3200
2000,4,863637,100,Households under 1970 definition,3200939,2,100,2,2,7,1,1,5,1,BBBBBBB
2000,4,863637,100,Households under 1970 definition,3200939,3,100,3,2,4,1,1,5,1,BBBBBBB
2000,4,863637,100,Households under 1970 definition,3200939,4,100,4,1,26,1,1,5,9,31700
2000,4,863737,100,Households under 1970 definition,5090219,1,100,1,1,27,1,1,1,12,39000
2000,4,863737,100,Households under 1970 definition,5090219,2,100,2,2,26,1,1,1,11,15000
2000,4,863737,100,Households under 1970 definition,5090219,3,100,3,2,3,1,1,5,1,BBBBBBB
2000,4,863737,100,Households under 1970 definition,5090219,4,100,4,1,0,1,1,5,0,BBBBBBB
2000,4,863766,100,Households under 1970 definition,5603155,1,100,1,1,20,1,1,5,10,16700
2000,4,863766,100,Households under 1970 definition,5603155,2,100,2,1,19,1,1,5,11,9000
2000,4,863815,100,Households under 1970 definition,6657226,1,100,1,1,77,1,1,1,9,20890
2000,4,863815,100,Households under 1970 definition,6657226,2,100,2,2,78,1,1,1,4,14800
2000,4,863850,100,Households under 1970 definition,7360883,1,100,1,1,34,1,1,1,14,42000
2000,4,863850,100,Households under 1970 definition,7360883,2,100,2,2,28,1,1,1,11,42000
